"","from_account","to_account","from_party","to_party"
"7079","christianduerr","c_lindner","FDP","FDP"
"7080","christianduerr","johannesvogel","FDP","FDP"
"7081","filizgreen","hubertus_heil","DIE GRÜNEN","SPD"
"7082","filizgreen","peteraltmaier","DIE GRÜNEN","CDU"
"7083","filizgreen","oezoguz","DIE GRÜNEN","SPD"
"7084","filizgreen","katdro","DIE GRÜNEN","DIE GRÜNEN"
"7085","filizgreen","katjadoerner","DIE GRÜNEN","DIE GRÜNEN"
"7086","filizgreen","tobiaslindner","DIE GRÜNEN","DIE GRÜNEN"
"7087","filizgreen","ekindeligoez","DIE GRÜNEN","DIE GRÜNEN"
"7088","filizgreen","fbrantner","DIE GRÜNEN","DIE GRÜNEN"
"7089","filizgreen","monikalazar","DIE GRÜNEN","DIE GRÜNEN"
"7090","filizgreen","badulrichmartha","DIE GRÜNEN","DIE GRÜNEN"
"7091","filizgreen","crueffer","DIE GRÜNEN","DIE GRÜNEN"
"7092","filizgreen","annachristmann","DIE GRÜNEN","DIE GRÜNEN"
"7093","filizgreen","svenlehmann","DIE GRÜNEN","DIE GRÜNEN"
"7094","filizgreen","markuskurthmdb","DIE GRÜNEN","DIE GRÜNEN"
"7095","filizgreen","julia_verlinden","DIE GRÜNEN","DIE GRÜNEN"
"7096","filizgreen","ulle_schauws","DIE GRÜNEN","DIE GRÜNEN"
"7097","filizgreen","stephankuehn","DIE GRÜNEN","DIE GRÜNEN"
"7098","filizgreen","agnieszka_mdb","DIE GRÜNEN","DIE GRÜNEN"
"7099","filizgreen","cem_oezdemir","DIE GRÜNEN","DIE GRÜNEN"
"7100","filizgreen","sigmargabriel","DIE GRÜNEN","SPD"
"7101","filizgreen","lisapaus","DIE GRÜNEN","DIE GRÜNEN"
"7102","filizgreen","ebner_sha","DIE GRÜNEN","DIE GRÜNEN"
"7103","filizgreen","nouripour","DIE GRÜNEN","DIE GRÜNEN"
"7104","filizgreen","sven_kindler","DIE GRÜNEN","DIE GRÜNEN"
"7105","owvonholtz","c_lindner","DIE GRÜNEN","FDP"
"7106","owvonholtz","josip_juratovic","DIE GRÜNEN","SPD"
"7107","owvonholtz","hubertus_heil","DIE GRÜNEN","SPD"
"7108","owvonholtz","katjakipping","DIE GRÜNEN","DIE LINKE"
"7109","owvonholtz","groehe","DIE GRÜNEN","CDU"
"7110","owvonholtz","larsklingbeil","DIE GRÜNEN","SPD"
"7111","owvonholtz","kahrs","DIE GRÜNEN","SPD"
"7112","owvonholtz","tobiaslindner","DIE GRÜNEN","DIE GRÜNEN"
"7113","owvonholtz","monikalazar","DIE GRÜNEN","DIE GRÜNEN"
"7114","owvonholtz","markuskurthmdb","DIE GRÜNEN","DIE GRÜNEN"
"7115","owvonholtz","lisapaus","DIE GRÜNEN","DIE GRÜNEN"
"7116","owvonholtz","crueffer","DIE GRÜNEN","DIE GRÜNEN"
"7117","owvonholtz","stephankuehn","DIE GRÜNEN","DIE GRÜNEN"
"7118","owvonholtz","ulle_schauws","DIE GRÜNEN","DIE GRÜNEN"
"7119","owvonholtz","julia_verlinden","DIE GRÜNEN","DIE GRÜNEN"
"7120","owvonholtz","fbrantner","DIE GRÜNEN","DIE GRÜNEN"
"7121","owvonholtz","badulrichmartha","DIE GRÜNEN","DIE GRÜNEN"
"7122","owvonholtz","svenlehmann","DIE GRÜNEN","DIE GRÜNEN"
"7123","owvonholtz","katdro","DIE GRÜNEN","DIE GRÜNEN"
"7124","owvonholtz","katjadoerner","DIE GRÜNEN","DIE GRÜNEN"
"7125","owvonholtz","agnieszka_mdb","DIE GRÜNEN","DIE GRÜNEN"
"7126","owvonholtz","sven_kindler","DIE GRÜNEN","DIE GRÜNEN"
"7127","owvonholtz","annachristmann","DIE GRÜNEN","DIE GRÜNEN"
"7128","owvonholtz","ebner_sha","DIE GRÜNEN","DIE GRÜNEN"
"7129","owvonholtz","nouripour","DIE GRÜNEN","DIE GRÜNEN"
"7130","owvonholtz","cem_oezdemir","DIE GRÜNEN","DIE GRÜNEN"
"7131","owvonholtz","ekindeligoez","DIE GRÜNEN","DIE GRÜNEN"
"7132","owvonholtz","filizgreen","DIE GRÜNEN","DIE GRÜNEN"
"7133","victorperli","jimmyschulz","DIE LINKE","FDP"
"7134","victorperli","stephankuehn","DIE LINKE","DIE GRÜNEN"
"7135","victorperli","rbrinkhaus","DIE LINKE","CDU"
"7136","victorperli","lisapaus","DIE LINKE","DIE GRÜNEN"
"7137","victorperli","schneidercar","DIE LINKE","SPD"
"7138","victorperli","katarinabarley","DIE LINKE","SPD"
"7139","victorperli","hubertus_heil","DIE LINKE","SPD"
"7140","victorperli","marcobuelow","DIE LINKE","Parteilos"
"7141","victorperli","tobiaslindner","DIE LINKE","DIE GRÜNEN"
"7142","victorperli","swenschulz","DIE LINKE","SPD"
"7143","victorperli","ekindeligoez","DIE LINKE","DIE GRÜNEN"
"7144","victorperli","larsklingbeil","DIE LINKE","SPD"
"7145","victorperli","filizgreen","DIE LINKE","DIE GRÜNEN"
"7146","victorperli","c_lindner","DIE LINKE","FDP"
"7147","victorperli","peteraltmaier","DIE LINKE","CDU"
"7148","victorperli","julia_verlinden","DIE LINKE","DIE GRÜNEN"
"7149","victorperli","tpflueger","DIE LINKE","DIE LINKE"
"7150","victorperli","thlutze","DIE LINKE","DIE LINKE"
"7151","victorperli","pascalmeiser","DIE LINKE","DIE LINKE"
"7152","victorperli","kahrs","DIE LINKE","SPD"
"7153","victorperli","lgbeutin","DIE LINKE","DIE LINKE"
"7154","victorperli","berlinliebich","DIE LINKE","DIE LINKE"
"7155","victorperli","ch_buchholz","DIE LINKE","DIE LINKE"
"7156","victorperli","ernst_klaus","DIE LINKE","DIE LINKE"
"7157","victorperli","voglerk","DIE LINKE","DIE LINKE"
"7158","victorperli","sigmargabriel","DIE LINKE","SPD"
"7159","victorperli","jankortemdb","DIE LINKE","DIE LINKE"
"7160","victorperli","anked","DIE LINKE","DIE LINKE"
"7161","victorperli","sven_kindler","DIE LINKE","DIE GRÜNEN"
"7162","victorperli","katjakipping","DIE LINKE","DIE LINKE"
"7163","victorperli","b_riexinger","DIE LINKE","DIE LINKE"
"7164","toens_nrw04","larscastellucci","SPD","SPD"
"7165","toens_nrw04","peteraltmaier","SPD","CDU"
"7166","toens_nrw04","swenschulz","SPD","SPD"
"7167","toens_nrw04","dittmarsabine","SPD","SPD"
"7168","toens_nrw04","josip_juratovic","SPD","SPD"
"7169","toens_nrw04","stonie_kiel","SPD","SPD"
"7170","toens_nrw04","matschie","SPD","SPD"
"7171","toens_nrw04","fbrantner","SPD","DIE GRÜNEN"
"7172","toens_nrw04","fjunge","SPD","SPD"
"7173","toens_nrw04","mischrodi","SPD","SPD"
"7174","toens_nrw04","helgelindh","SPD","SPD"
"7175","toens_nrw04","fritzfelgentreu","SPD","SPD"
"7176","toens_nrw04","stadler_svenja","SPD","SPD"
"7177","toens_nrw04","danielakolbe","SPD","SPD"
"7178","toens_nrw04","marcobuelow","SPD","Parteilos"
"7179","toens_nrw04","edrossmann","SPD","SPD"
"7180","toens_nrw04","arnoklare","SPD","SPD"
"7181","toens_nrw04","s_schwartze","SPD","SPD"
"7182","toens_nrw04","larsklingbeil","SPD","SPD"
"7183","toens_nrw04","oezoguz","SPD","SPD"
"7184","toens_nrw04","kahrs","SPD","SPD"
"7185","toens_nrw04","katarinabarley","SPD","SPD"
"7186","toens_nrw04","michaelgrossmdb","SPD","SPD"
"7187","toens_nrw04","schneidercar","SPD","SPD"
"7188","toens_nrw04","baerbelbas","SPD","SPD"
"7189","toens_nrw04","hubertus_heil","SPD","SPD"
"7190","toens_nrw04","sigmargabriel","SPD","SPD"
"7191","toens_nrw04","sebast_hartmann","SPD","SPD"
"7192","toens_nrw04","c_lindner","SPD","FDP"
"7193","busen_mdb","svenlehmann","FDP","DIE GRÜNEN"
"7194","busen_mdb","kahrs","FDP","SPD"
"7195","busen_mdb","katjakipping","FDP","DIE LINKE"
"7196","busen_mdb","jankortemdb","FDP","DIE LINKE"
"7197","busen_mdb","rischwasu","FDP","SPD"
"7198","busen_mdb","hubertus_heil","FDP","SPD"
"7199","busen_mdb","peteraltmaier","FDP","CDU"
"7200","busen_mdb","cem_oezdemir","FDP","DIE GRÜNEN"
"7201","busen_mdb","katarinabarley","FDP","SPD"
"7202","busen_mdb","th_sattelberger","FDP","FDP"
"7203","busen_mdb","rbrinkhaus","FDP","CDU"
"7204","busen_mdb","muellerboehm","FDP","FDP"
"7205","busen_mdb","koehler_fdp","FDP","FDP"
"7206","busen_mdb","franksitta","FDP","FDP"
"7207","busen_mdb","hacker_fdp","FDP","FDP"
"7208","busen_mdb","jimmyschulz","FDP","FDP"
"7209","busen_mdb","starkwatzinger","FDP","FDP"
"7210","busen_mdb","ruppert_stefan","FDP","FDP"
"7211","busen_mdb","christianduerr","FDP","FDP"
"7212","busen_mdb","torstenherbst","FDP","FDP"
"7213","busen_mdb","bstrasser","FDP","FDP"
"7214","busen_mdb","c_jung77","FDP","FDP"
"7215","busen_mdb","fdp_hessel","FDP","FDP"
"7216","busen_mdb","f_schaeffler","FDP","FDP"
"7217","busen_mdb","nicolabeerfdp","FDP","FDP"
"7218","busen_mdb","solms","FDP","FDP"
"7219","busen_mdb","johannesvogel","FDP","FDP"
"7220","busen_mdb","c_lindner","FDP","FDP"
"7221","mastrackzi","sven_kindler","FDP","DIE GRÜNEN"
"7222","mastrackzi","fritzfelgentreu","FDP","SPD"
"7223","mastrackzi","torstenherbst","FDP","FDP"
"7224","mastrackzi","busen_mdb","FDP","FDP"
"7225","mastrackzi","anjaweisgerber","FDP","CSU"
"7226","mastrackzi","kaiwegner","FDP","CDU"
"7227","mastrackzi","agnieszka_mdb","FDP","DIE GRÜNEN"
"7228","mastrackzi","nouripour","FDP","DIE GRÜNEN"
"7229","mastrackzi","tobiaslindner","FDP","DIE GRÜNEN"
"7230","mastrackzi","katjadoerner","FDP","DIE GRÜNEN"
"7231","mastrackzi","schneidercar","FDP","SPD"
"7232","mastrackzi","bstrasser","FDP","FDP"
"7233","mastrackzi","hacker_fdp","FDP","FDP"
"7234","mastrackzi","fdp_hessel","FDP","FDP"
"7235","mastrackzi","muellerboehm","FDP","FDP"
"7236","mastrackzi","c_jung77","FDP","FDP"
"7237","mastrackzi","koehler_fdp","FDP","FDP"
"7238","mastrackzi","oezoguz","FDP","SPD"
"7239","mastrackzi","starkwatzinger","FDP","FDP"
"7240","mastrackzi","juergenhardt","FDP","CDU"
"7241","mastrackzi","katarinabarley","FDP","SPD"
"7242","mastrackzi","larsklingbeil","FDP","SPD"
"7243","mastrackzi","nicolabeerfdp","FDP","FDP"
"7244","mastrackzi","th_sattelberger","FDP","FDP"
"7245","mastrackzi","f_schaeffler","FDP","FDP"
"7246","mastrackzi","ruppert_stefan","FDP","FDP"
"7247","mastrackzi","cem_oezdemir","FDP","DIE GRÜNEN"
"7248","mastrackzi","rbrinkhaus","FDP","CDU"
"7249","mastrackzi","franksitta","FDP","FDP"
"7250","mastrackzi","groehe","FDP","CDU"
"7251","mastrackzi","b_riexinger","FDP","DIE LINKE"
"7252","mastrackzi","katjakipping","FDP","DIE LINKE"
"7253","mastrackzi","solms","FDP","FDP"
"7254","mastrackzi","hubertus_heil","FDP","SPD"
"7255","mastrackzi","peteraltmaier","FDP","CDU"
"7256","mastrackzi","sigmargabriel","FDP","SPD"
"7257","mastrackzi","jimmyschulz","FDP","FDP"
"7258","mastrackzi","christianduerr","FDP","FDP"
"7259","mastrackzi","tj_tweets","FDP","CDU"
"7260","mastrackzi","kahrs","FDP","SPD"
"7261","mastrackzi","c_lindner","FDP","FDP"
"7262","mastrackzi","johannesvogel","FDP","FDP"
"7263","katrin_werner","ulle_schauws","DIE LINKE","DIE GRÜNEN"
"7264","katrin_werner","schneidercar","DIE LINKE","SPD"
"7265","katrin_werner","annachristmann","DIE LINKE","DIE GRÜNEN"
"7266","katrin_werner","svenlehmann","DIE LINKE","DIE GRÜNEN"
"7267","katrin_werner","stadler_svenja","DIE LINKE","SPD"
"7268","katrin_werner","katjadoerner","DIE LINKE","DIE GRÜNEN"
"7269","katrin_werner","victorperli","DIE LINKE","DIE LINKE"
"7270","katrin_werner","thlutze","DIE LINKE","DIE LINKE"
"7271","katrin_werner","lgbeutin","DIE LINKE","DIE LINKE"
"7272","katrin_werner","anked","DIE LINKE","DIE LINKE"
"7273","katrin_werner","katarinabarley","DIE LINKE","SPD"
"7274","katrin_werner","jankortemdb","DIE LINKE","DIE LINKE"
"7275","katrin_werner","pascalmeiser","DIE LINKE","DIE LINKE"
"7276","katrin_werner","tpflueger","DIE LINKE","DIE LINKE"
"7277","katrin_werner","ch_buchholz","DIE LINKE","DIE LINKE"
"7278","katrin_werner","danielakolbe","DIE LINKE","SPD"
"7279","katrin_werner","crueffer","DIE LINKE","DIE GRÜNEN"
"7280","katrin_werner","b_riexinger","DIE LINKE","DIE LINKE"
"7281","katrin_werner","voglerk","DIE LINKE","DIE LINKE"
"7282","katrin_werner","ernst_klaus","DIE LINKE","DIE LINKE"
"7283","katrin_werner","berlinliebich","DIE LINKE","DIE LINKE"
"7284","katrin_werner","katjakipping","DIE LINKE","DIE LINKE"
"7285","heikomaas","fjunge","SPD","SPD"
"7286","heikomaas","josip_juratovic","SPD","SPD"
"7287","heikomaas","ernst_klaus","SPD","DIE LINKE"
"7288","heikomaas","fbrantner","SPD","DIE GRÜNEN"
"7289","heikomaas","joloulou","SPD","SPD"
"7290","heikomaas","stonie_kiel","SPD","SPD"
"7291","heikomaas","helgelindh","SPD","SPD"
"7292","heikomaas","danielakolbe","SPD","SPD"
"7293","heikomaas","michaelgrossmdb","SPD","SPD"
"7294","heikomaas","stadler_svenja","SPD","SPD"
"7295","heikomaas","stamm_fibich","SPD","SPD"
"7296","heikomaas","mischrodi","SPD","SPD"
"7297","heikomaas","arnoklare","SPD","SPD"
"7298","heikomaas","th_sattelberger","SPD","FDP"
"7299","heikomaas","ebner_sha","SPD","DIE GRÜNEN"
"7300","heikomaas","ulle_schauws","SPD","DIE GRÜNEN"
"7301","heikomaas","matthiasbartke","SPD","SPD"
"7302","heikomaas","katarinabarley","SPD","SPD"
"7303","heikomaas","jankortemdb","SPD","DIE LINKE"
"7304","heikomaas","dieschmidt","SPD","SPD"
"7305","heikomaas","smuellermdb","SPD","CSU"
"7306","heikomaas","baerbelbas","SPD","SPD"
"7307","heikomaas","michael_thews","SPD","SPD"
"7308","heikomaas","s_schwartze","SPD","SPD"
"7309","heikomaas","rbrinkhaus","SPD","CDU"
"7310","heikomaas","fritzfelgentreu","SPD","SPD"
"7311","heikomaas","agnieszka_mdb","SPD","DIE GRÜNEN"
"7312","heikomaas","rischwasu","SPD","SPD"
"7313","heikomaas","larscastellucci","SPD","SPD"
"7314","heikomaas","kahrs","SPD","SPD"
"7315","heikomaas","petertauber","SPD","CDU"
"7316","heikomaas","berlinliebich","SPD","DIE LINKE"
"7317","heikomaas","meister_schafft","SPD","CDU"
"7318","heikomaas","edrossmann","SPD","SPD"
"7319","heikomaas","wanderwitz","SPD","CDU"
"7320","heikomaas","anked","SPD","DIE LINKE"
"7321","heikomaas","johannesvogel","SPD","FDP"
"7322","heikomaas","b_riexinger","SPD","DIE LINKE"
"7323","heikomaas","svenlehmann","SPD","DIE GRÜNEN"
"7324","heikomaas","soerenbartol","SPD","SPD"
"7325","heikomaas","katjadoerner","SPD","DIE GRÜNEN"
"7326","heikomaas","nouripour","SPD","DIE GRÜNEN"
"7327","heikomaas","cem_oezdemir","SPD","DIE GRÜNEN"
"7328","heikomaas","jimmyschulz","SPD","FDP"
"7329","heikomaas","tj_tweets","SPD","CDU"
"7330","heikomaas","schneidercar","SPD","SPD"
"7331","heikomaas","swenschulz","SPD","SPD"
"7332","heikomaas","katjakipping","SPD","DIE LINKE"
"7333","heikomaas","sebast_hartmann","SPD","SPD"
"7334","heikomaas","c_lindner","SPD","FDP"
"7335","heikomaas","tobiaslindner","SPD","DIE GRÜNEN"
"7336","heikomaas","marcobuelow","SPD","Parteilos"
"7337","heikomaas","larsklingbeil","SPD","SPD"
"7338","heikomaas","sven_kindler","SPD","DIE GRÜNEN"
"7339","heikomaas","oezoguz","SPD","SPD"
"7340","heikomaas","groehe","SPD","CDU"
"7341","heikomaas","peteraltmaier","SPD","CDU"
"7342","heikomaas","sigmargabriel","SPD","SPD"
"7343","heikomaas","matschie","SPD","SPD"
"7344","heikomaas","hubertus_heil","SPD","SPD"
"7345","mvabercron","schwarz_spd","CDU","SPD"
"7346","mvabercron","josefoster","CDU","CDU"
"7347","mvabercron","juergenhardt","CDU","CDU"
"7348","mvabercron","hahnflo","CDU","CSU"
"7349","mvabercron","ulschzi","CDU","AfD"
"7350","mvabercron","katrin_staffler","CDU","CSU"
"7351","mvabercron","johannesvogel","CDU","FDP"
"7352","mvabercron","katdro","CDU","DIE GRÜNEN"
"7353","mvabercron","hubertus_heil","CDU","SPD"
"7354","mvabercron","larsklingbeil","CDU","SPD"
"7355","mvabercron","solms","CDU","FDP"
"7356","mvabercron","wanderwitz","CDU","CDU"
"7357","mvabercron","anked","CDU","DIE LINKE"
"7358","mvabercron","nouripour","CDU","DIE GRÜNEN"
"7359","mvabercron","tpflueger","CDU","DIE LINKE"
"7360","mvabercron","svenlehmann","CDU","DIE GRÜNEN"
"7361","mvabercron","sven_kindler","CDU","DIE GRÜNEN"
"7362","mvabercron","ulle_schauws","CDU","DIE GRÜNEN"
"7363","mvabercron","larscastellucci","CDU","SPD"
"7364","mvabercron","christianduerr","CDU","FDP"
"7365","mvabercron","torstenherbst","CDU","FDP"
"7366","mvabercron","smuellermdb","CDU","CSU"
"7367","mvabercron","jimmyschulz","CDU","FDP"
"7368","mvabercron","f_schaeffler","CDU","FDP"
"7369","mvabercron","cem_oezdemir","CDU","DIE GRÜNEN"
"7370","mvabercron","matschie","CDU","SPD"
"7371","mvabercron","baerbelbas","CDU","SPD"
"7372","mvabercron","katjadoerner","CDU","DIE GRÜNEN"
"7373","mvabercron","gero_storjohann","CDU","CDU"
"7374","mvabercron","tobiaslindner","CDU","DIE GRÜNEN"
"7375","mvabercron","voglerk","CDU","DIE LINKE"
"7376","mvabercron","joloulou","CDU","SPD"
"7377","mvabercron","swenschulz","CDU","SPD"
"7378","mvabercron","ekindeligoez","CDU","DIE GRÜNEN"
"7379","mvabercron","katjakipping","CDU","DIE LINKE"
"7380","mvabercron","franksitta","CDU","FDP"
"7381","mvabercron","bstrasser","CDU","FDP"
"7382","mvabercron","fbrantner","CDU","DIE GRÜNEN"
"7383","mvabercron","meister_schafft","CDU","CDU"
"7384","mvabercron","kahrs","CDU","SPD"
"7385","mvabercron","tj_tweets","CDU","CDU"
"7386","mvabercron","rbrinkhaus","CDU","CDU"
"7387","mvabercron","starkwatzinger","CDU","FDP"
"7388","mvabercron","edrossmann","CDU","SPD"
"7389","mvabercron","kaiwegner","CDU","CDU"
"7390","mvabercron","stonie_kiel","CDU","SPD"
"7391","mvabercron","rischwasu","CDU","SPD"
"7392","mvabercron","thomasgebhart","CDU","CDU"
"7393","mvabercron","marcobuelow","CDU","Parteilos"
"7394","mvabercron","ebner_sha","CDU","DIE GRÜNEN"
"7395","mvabercron","matthiaszimmer","CDU","CDU"
"7396","mvabercron","soerenbartol","CDU","SPD"
"7397","mvabercron","monikalazar","CDU","DIE GRÜNEN"
"7398","mvabercron","ernst_klaus","CDU","DIE LINKE"
"7399","mvabercron","fjunge","CDU","SPD"
"7400","mvabercron","oezoguz","CDU","SPD"
"7401","mvabercron","hacker_fdp","CDU","FDP"
"7402","mvabercron","dieschmidt","CDU","SPD"
"7403","mvabercron","schneidercar","CDU","SPD"
"7404","mvabercron","stephankuehn","CDU","DIE GRÜNEN"
"7405","mvabercron","fdp_hessel","CDU","FDP"
"7406","mvabercron","anjaweisgerber","CDU","CSU"
"7407","mvabercron","lgbeutin","CDU","DIE LINKE"
"7408","mvabercron","markuskurthmdb","CDU","DIE GRÜNEN"
"7409","mvabercron","agnieszka_mdb","CDU","DIE GRÜNEN"
"7410","mvabercron","filizgreen","CDU","DIE GRÜNEN"
"7411","mvabercron","badulrichmartha","CDU","DIE GRÜNEN"
"7412","mvabercron","pascalmeiser","CDU","DIE LINKE"
"7413","mvabercron","michael_thews","CDU","SPD"
"7414","mvabercron","ch_buchholz","CDU","DIE LINKE"
"7415","mvabercron","helgelindh","CDU","SPD"
"7416","mvabercron","danielakolbe","CDU","SPD"
"7417","mvabercron","lisapaus","CDU","DIE GRÜNEN"
"7418","mvabercron","b_riexinger","CDU","DIE LINKE"
"7419","mvabercron","arnoklare","CDU","SPD"
"7420","mvabercron","berlinliebich","CDU","DIE LINKE"
"7421","mvabercron","sebast_hartmann","CDU","SPD"
"7422","mvabercron","s_schwartze","CDU","SPD"
"7423","mvabercron","th_sattelberger","CDU","FDP"
"7424","mvabercron","julia_verlinden","CDU","DIE GRÜNEN"
"7425","mvabercron","crueffer","CDU","DIE GRÜNEN"
"7426","mvabercron","ttte94","CDU","AfD"
"7427","mvabercron","annachristmann","CDU","DIE GRÜNEN"
"7428","mvabercron","axelgehrke","CDU","AfD"
"7429","mvabercron","dittmarsabine","CDU","SPD"
"7430","mvabercron","muellerboehm","CDU","FDP"
"7431","mvabercron","uwe_kamann","CDU","Parteilos"
"7432","mvabercron","mrosek1958","CDU","AfD"
"7433","mvabercron","ruppert_stefan","CDU","FDP"
"7434","mvabercron","fritzfelgentreu","CDU","SPD"
"7435","mvabercron","michaelgrossmdb","CDU","SPD"
"7436","mvabercron","stadler_svenja","CDU","SPD"
"7437","mvabercron","victorperli","CDU","DIE LINKE"
"7438","mvabercron","matthiasbartke","CDU","SPD"
"7439","mvabercron","thlutze","CDU","DIE LINKE"
"7440","mvabercron","stamm_fibich","CDU","SPD"
"7441","mvabercron","katarinabarley","CDU","SPD"
"7442","mvabercron","jankortemdb","CDU","DIE LINKE"
"7443","mvabercron","dr_tiemann","CDU","CDU"
"7444","mvabercron","josip_juratovic","CDU","SPD"
"7445","mvabercron","c_jung77","CDU","FDP"
"7446","mvabercron","mischrodi","CDU","SPD"
"7447","mvabercron","nicolabeerfdp","CDU","FDP"
"7448","mvabercron","c_bernstiel","CDU","CDU"
"7449","mvabercron","h_weyel","CDU","AfD"
"7450","mvabercron","koehler_fdp","CDU","FDP"
"7451","mvabercron","sigmargabriel","CDU","SPD"
"7452","mvabercron","c_lindner","CDU","FDP"
"7453","mvabercron","petertauber","CDU","CDU"
"7454","mvabercron","peteraltmaier","CDU","CDU"
"7455","mvabercron","groehe","CDU","CDU"
"7456","matschie","dieschmidt","SPD","SPD"
"7457","matschie","swenschulz","SPD","SPD"
"7458","matschie","edrossmann","SPD","SPD"
"7459","matschie","michael_thews","SPD","SPD"
"7460","matschie","helgelindh","SPD","SPD"
"7461","matschie","arnoklare","SPD","SPD"
"7462","matschie","s_schwartze","SPD","SPD"
"7463","matschie","dittmarsabine","SPD","SPD"
"7464","matschie","sebast_hartmann","SPD","SPD"
"7465","matschie","matthiasbartke","SPD","SPD"
"7466","matschie","stadler_svenja","SPD","SPD"
"7467","matschie","stamm_fibich","SPD","SPD"
"7468","matschie","fritzfelgentreu","SPD","SPD"
"7469","matschie","rischwasu","SPD","SPD"
"7470","matschie","stonie_kiel","SPD","SPD"
"7471","matschie","michaelgrossmdb","SPD","SPD"
"7472","matschie","sigmargabriel","SPD","SPD"
"7473","matschie","mischrodi","SPD","SPD"
"7474","matschie","joloulou","SPD","SPD"
"7475","matschie","larscastellucci","SPD","SPD"
"7476","matschie","fjunge","SPD","SPD"
"7477","matschie","danielakolbe","SPD","SPD"
"7478","matschie","kahrs","SPD","SPD"
"7479","matschie","baerbelbas","SPD","SPD"
"7480","matschie","soerenbartol","SPD","SPD"
"7481","matschie","oezoguz","SPD","SPD"
"7482","matschie","josip_juratovic","SPD","SPD"
"7483","matschie","schneidercar","SPD","SPD"
"7484","matschie","katarinabarley","SPD","SPD"
"7485","matschie","larsklingbeil","SPD","SPD"
"7486","matschie","hubertus_heil","SPD","SPD"
"7487","gottfriedcurio","mrosek1958","AfD","AfD"
"7488","gottfriedcurio","h_weyel","AfD","AfD"
"7489","dfoest","kahrs","FDP","SPD"
"7490","dfoest","wanderwitz","FDP","CDU"
"7491","dfoest","kaiwegner","FDP","CDU"
"7492","dfoest","katarinabarley","FDP","SPD"
"7493","dfoest","busen_mdb","FDP","FDP"
"7494","dfoest","tobiaslindner","FDP","DIE GRÜNEN"
"7495","dfoest","torstenherbst","FDP","FDP"
